Wall time,Step,Value
1536870714.4657588,2756,0.24706745147705078
1536870717.3021367,2757,0.26026391983032227
1536870720.0795503,2758,0.21041055023670197
1536870722.9209247,2759,0.2656402885913849
1536870725.818268,2760,0.24071358144283295
1536870748.0695486,2768,0.22360703349113464
1536870804.287409,2791,0.24731183052062988
1536870807.1907496,2792,0.31060606241226196
1536870811.2324393,2793,0.2829912006855011
1536870848.7300024,2800,0.3152492642402649
1536870881.0535245,2811,0.23729227483272552
1536870886.0026946,2813,0.30694037675857544
1536870895.9809906,2817,0.25
1536870915.7027164,2825,0.2509775161743164
1536870918.0513732,2826,0.28836753964424133
1536870925.411168,2829,0.25830888748168945
1536870930.2304263,2831,0.214809387922287
1536870932.750971,2832,0.22580644488334656
1536870937.51025,2834,0.22409579157829285
1536870985.9975317,2853,0.2793255150318146
1536870999.8166313,2858,0.24584555625915527
1536871008.6595755,2861,0.18719452619552612
1536871017.0337882,2864,0.20967741310596466
1536871042.6951203,2873,0.22531768679618835
1536871045.6104524,2874,0.22116324305534363
1536871062.5787518,2880,0.22507330775260925
1536871068.347454,2882,0.20747800171375275
1536871071.129875,2883,0.1827957034111023
1536871088.7827718,2889,0.17888562381267548
1536871097.3489132,2892,0.2016129046678543
1536871100.2562506,2893,0.2321603149175644
1536871113.3427699,2898,0.24584555625915527
1536871118.187,2900,0.25537633895874023
1536871123.1941376,2902,0.27834799885749817
1536871130.5309436,2905,0.31133919954299927
1536871133.0385115,2906,0.1991691142320633
1536871152.7352507,2914,0.23729227483272552
1536871165.0881884,2919,0.2316715568304062
1536871169.9214249,2921,0.27297165989875793
1536871172.4359875,2922,0.2341153472661972
1536871174.9255648,2923,0.25439882278442383
1536871201.990093,2934,0.24144671857357025
1536871227.8103318,2944,0.22116324305534363
1536871249.8987043,2952,0.2634408473968506
1536871291.195096,2969,0.1989247351884842
1536871304.8173087,2974,0.22849462926387787
1536871310.3811278,2976,0.21041055023670197
1536871313.2225037,2977,0.21260997653007507
1536871321.66468,2980,0.20430107414722443
1536871348.5762925,2990,0.25610947608947754
1536871363.254901,2996,0.18792766332626343
1536871392.6371043,3000,0.3455522954463959
1536871405.8245661,3005,0.3137829899787903
1536871410.7987218,3007,0.23778103291988373
1536871415.6369565,3009,0.18646138906478882
1536871420.6580858,3011,0.2150537669658661
1536871425.532299,3013,0.2614858150482178
1536871435.3257003,3017,0.32160311937332153
1536871437.7643065,3018,0.20992179214954376
1536871445.1650755,3021,0.7204301357269287
1536871447.6416607,3022,0.3355327546596527
1536871450.0542815,3023,0.539100706577301
1536871459.7017655,3027,0.5994623899459839
1536871464.5519927,3029,0.3462854325771332
1536871471.7398834,3032,0.2353372424840927
1536871474.2164671,3033,0.7016128897666931
1536871479.009727,3035,0.5403226017951965
1536871492.5559845,3040,0.5114858150482178
1536871497.5411332,3042,0.39051806926727295
1536871499.8757987,3043,0.3516617715358734
1536871502.39436,3044,0.5442326664924622
1536871516.9310489,3050,0.7910557389259338
1536871521.9641714,3052,0.6370967626571655
1536871530.723181,3055,0.4117790758609772
1536871552.6176481,3064,0.2844574749469757
1536871559.8804975,3067,0.2856793701648712
1536871564.7217283,3069,0.28934505581855774
1536871570.244571,3071,0.2871456444263458
1536871575.8943424,3073,0.22702835500240326
1536871581.549109,3075,0.2328934520483017
1536871607.4513009,3084,0.25537633895874023
1536871618.834794,3088,0.25733137130737305
1536871624.494558,3090,0.49046921730041504
1536871632.9747097,3093,0.31060606241226196
1536871655.6147676,3101,0.22556206583976746
1536871667.7108526,3105,0.350684255361557
1536871679.8699367,3109,0.25879764556884766
1536871696.799259,3115,0.2182306945323944
1536871714.4521668,3122,0.2673509418964386
1536871719.5062778,3124,0.2622189521789551
1536871731.935174,3129,0.3025415539741516
1536871749.115352,3136,0.27761486172676086
1536871756.4261713,3139,0.2497556209564209
1536871758.928741,3140,0.2348484843969345
1536871771.275683,3145,0.23924730718135834
1536871773.6463275,3146,0.2162756621837616
1536871776.0559502,3147,0.20503421127796173
1536871781.0860746,3149,0.2495112419128418
1536871788.491842,3152,0.2314271777868271
1536871800.794807,3157,0.2871456444263458
1536871808.0456624,3160,0.24217985570430756
1536871810.5052562,3161,0.22971652448177338
1536871816.1680193,3163,0.20381231606006622
1536871833.197283,3169,0.34188660979270935
1536871858.1899962,3179,0.4188660681247711
1536871875.4981031,3186,0.5801563858985901
1536871882.8479,3189,0.2504887580871582
1536871885.315489,3190,0.25562071800231934
1536871904.6774204,3197,0.34359726309776306
1536871907.6367285,3198,0.24071358144283295
1536871910.4331307,3199,0.2517106533050537
1536871937.52964,3200,0.35557183623313904
1536871950.8610187,3205,0.2155425250530243
1536871958.3917146,3208,0.27565982937812805
1536872017.05218,3232,0.4332844614982605
1536872024.2030907,3235,0.264418363571167
1536872029.091296,3237,0.4203323423862457
1536872041.1194205,3242,0.34457477927207947
1536872048.646117,3245,0.3868523836135864
1536872050.9607952,3246,0.32258063554763794
1536872057.1892347,3248,0.30938416719436646
1536872059.4439447,3249,0.33968719840049744
1536872076.5052235,3256,0.23900292813777924
1536872081.4933789,3258,0.35728248953819275
1536872086.295627,3260,0.479227751493454
1536872108.3899958,3269,0.6253665685653687
1536872120.5460632,3274,0.6539589166641235
1536872122.8087695,3275,0.6009286642074585
1536872137.4503996,3281,0.3866080045700073
1536872142.1457152,3283,0.27712610363960266
1536872146.8500261,3285,0.20332355797290802
1536872151.8541656,3287,0.4130009710788727
1536872161.7385156,3291,0.2661290466785431
1536872170.2336586,3294,0.3020527958869934
1536872181.4212635,3298,0.25586509704589844
1536872209.468229,3307,0.2839687168598175
1536872212.301609,3308,0.2983871102333069
1536872215.121997,3309,0.3005865216255188
1536872232.0213366,3315,0.2810361683368683
1536872254.321587,3323,0.1994134932756424
1536872265.5151904,3327,0.22360703349113464
1536872271.1739533,3329,0.2150537669658661
1536872274.1922274,3330,0.25
1536872276.7647593,3331,0.2629520893096924
1536872288.2351997,3335,0.25
1536872301.384683,3340,0.3839198350906372
1536872318.344988,3347,0.32135874032974243
1536872337.5110312,3355,0.766862154006958
1536872348.3078587,3359,0.5122189521789551
1536872358.0622826,3363,0.38758552074432373
1536872362.843549,3365,0.270772248506546
1536872377.4302118,3371,0.38734114170074463
1536872384.5901165,3374,0.27761486172676086
1536872389.387374,3376,0.21994134783744812
1536872394.437488,3378,0.22653958201408386
1536872399.1857734,3380,0.22311827540397644
1536872406.8354015,3383,0.25830888748168945
1536872412.480173,3385,0.24584555625915527
1536872422.7233179,3388,0.22116324305534363
1536872434.2347362,3392,0.22434017062187195
1536872476.181756,3400,0.298631489276886
1536872490.8983424,3405,0.21456500887870789
1536872494.0145621,3406,0.19134896993637085
1536872505.3720944,3410,0.214809387922287
1536872525.4636075,3417,0.21358749270439148
1536872552.9778776,3428,0.2321603149175644
1536872560.4196236,3431,0.2531769275665283
1536872562.8022609,3432,0.2165200412273407
1536872570.24101,3435,0.2622189521789551
1536872582.142205,3440,0.22336265444755554
1536872596.8807802,3446,0.2155425250530243
1536872599.292402,3447,0.20454545319080353
1536872609.0848026,3451,0.22067448496818542
1536872614.1009347,3453,0.21407625079154968
1536872628.6076424,3459,0.21994134783744812
1536872631.0452497,3460,0.2649071216583252
1536872635.8654945,3462,0.20894427597522736
1536872645.513977,3466,0.19696970283985138
1536872662.8600612,3473,0.19452589750289917
1536872677.7375584,3479,0.23069404065608978
1536872685.0603695,3482,0.20845551788806915
1536872699.9558542,3488,0.25855326652526855
1536872719.5926442,3496,0.25684261322021484
1536872726.899453,3499,0.2341153472661972
1536872731.6587331,3501,0.17033235728740692
1536872734.1323183,3502,0.21065492928028107
1536872746.2973619,3507,0.2157869040966034
1536872748.6490176,3508,0.18035191297531128
1536872756.268662,3511,0.22043010592460632
1536872761.914435,3513,0.21383187174797058
1536872764.710837,3514,0.2018572837114334
1536872770.265662,3516,0.21285435557365417
1536872784.4765363,3521,0.2182306945323944
1536872812.6524289,3531,0.20430107414722443
1536872829.777639,3537,0.21260997653007507
1536872835.4424005,3539,0.24193547666072845
1536872838.2417996,3540,0.22482892870903015
1536872849.7242355,3544,0.2678396999835968
1536872852.5526195,3545,0.22336265444755554
1536872863.8201773,3549,0.23900292813777924
1536872869.4359677,3551,0.21163246035575867
1536872886.3712854,3557,0.22678397595882416
1536872889.186678,3558,0.20381231606006622
1536872896.6504095,3561,0.22434017062187195
1536872906.7026625,3565,0.2167644202709198
1536872936.2847512,3577,0.21163246035575867
1536872948.6606762,3582,0.17326490581035614
1536872951.1892312,3583,0.21236559748649597
1536872956.185375,3585,0.24144671857357025
1536872978.2597558,3594,0.23924730718135834
1536872980.7883103,3595,0.21432062983512878
1536873021.7119157,3601,0.2512218952178955
1536873024.5163116,3602,0.567937433719635
1536873029.735328,3604,0.36217010021209717
1536873059.3324096,3616,0.2959432899951935
1536873069.1617894,3620,0.2536656856536865
1536873073.8990912,3622,0.3528836667537689
1536873078.934203,3624,0.2514662742614746
1536873087.481316,3627,0.23802541196346283
1536873095.9224925,3630,0.27541545033454895
1536873121.4628901,3639,0.1981915980577469
1536873136.6811898,3645,0.24584555625915527
1536873141.5084302,3647,0.24486804008483887
1536873168.7148776,3658,0.24071358144283295
1536873171.1544824,3659,0.22825025022029877
1536873185.9750109,3665,0.23778103291988373
1536873203.1971657,3672,0.22458454966545105
1536873261.9305892,3696,0.22898338735103607
1536873264.2832432,3697,0.2324046939611435
1536873269.2883825,3699,0.21945258975028992
1536873276.5662224,3702,0.26075267791748047
1536873281.2445474,3704,0.19061583280563354
1536873332.8970187,3725,0.24071358144283295
1536873340.1438763,3728,0.2013685256242752
1536873350.0162334,3732,0.20430107414722443
1536873352.7686603,3733,0.19525903463363647
1536873355.5960426,3734,0.21407625079154968
1536873361.4057224,3736,0.24413490295410156
1536873373.2399564,3740,0.24682307243347168
1536873381.884015,3743,0.22678397595882416
1536873387.545778,3745,0.20698924362659454
1536873394.3358958,3747,0.2534213066101074
1536873414.180551,3754,0.35679373145103455
1536873422.8146152,3757,0.22751711308956146
1536873425.6589897,3758,0.27321603894233704
1536873434.1301467,3761,0.2631964683532715
1536873452.365723,3766,0.26001954078674316
1536873475.0127754,3774,0.32869014143943787
1536873486.2903278,3778,0.2839687168598175
1536873491.1075747,3780,0.22849462926387787
1536873497.7887545,3782,0.21432062983512878
1536873500.3133125,3783,0.2333822101354599
1536873515.0169058,3789,0.2502443790435791
1536873524.931238,3793,0.40566959977149963
1536873529.9243855,3795,0.23949168622493744
1536873534.7906024,3797,0.2504887580871582
1536873567.2160652,3800,0.4127565920352936
1536873590.8895314,3809,0.21114370226860046
1536873596.0066063,3811,0.20259042084217072
1536873598.744042,3812,0.2856793701648712
1536873609.9236898,3816,0.3643695116043091
1536873623.5568955,3821,0.20576734840869904
1536873628.583023,3823,0.24413490295410156
1536873653.174965,3833,0.2319159358739853
1536873658.1121435,3835,0.2504887580871582
1536873662.922392,3837,0.23973606526851654
1536873698.6169872,3850,0.22091886401176453
1536873709.9744935,3854,0.22458454966545105
1536873715.8151562,3856,0.19086021184921265
1536873740.7558966,3866,0.22825025022029877
1536873752.9859054,3871,0.20894427597522736
1536873770.4869006,3878,0.2978983521461487
1536873777.8237066,3881,0.22360703349113464
1536873782.6929295,3883,0.23093841969966888
1536873797.6033988,3889,0.24266862869262695
1536873814.860533,3896,0.21407625079154968
1536873832.2046177,3903,0.20772238075733185
1536873834.6782036,3904,0.19183772802352905
1536873837.1857705,3905,0.20747800171375275
1536873842.120949,3907,0.21163246035575867
1536873849.584682,3910,0.23875854909420013
1536873854.4239156,3912,0.19379276037216187
1536873869.5052948,3918,0.2316715568304062
1536873879.406634,3922,0.22287389636039734
1536873881.911203,3923,0.2629520893096924
1536873896.5978065,3929,0.22238513827323914
1536873899.116367,3930,0.2006353884935379
1536873901.505002,3931,0.23118279874324799
1536873913.7080245,3936,0.20674486458301544
1536873916.1816108,3937,0.26026391983032227
1536873926.0599682,3941,0.22653958201408386
1536873954.6506186,3952,0.1994134932756424
1536873972.1416194,3958,0.24046920239925385
1536873983.5790832,3962,0.2184750735759735
1536873989.3098059,3964,0.2001466304063797
1536873997.9008949,3967,0.20625610649585724
1536874003.6396134,3969,0.2157869040966034
1536874020.785811,3975,0.18817204236984253
1536874029.8216605,3978,0.20772238075733185
1536874041.0812085,3982,0.17448680102825165
1536874052.4447124,3986,0.22776149213314056
1536874058.1944256,3988,0.2150537669658661
1536874066.7225502,3991,0.2350928634405136
1536874072.5002472,3993,0.1991691142320633
1536874083.3530438,3997,0.2324046939611435
1536874088.1792846,3999,0.2539100646972656
1536874123.0573456,4002,0.25733137130737305
1536874135.41728,4007,0.23044966161251068
1536874145.1816974,4011,0.22702835500240326
1536874147.4913769,4012,0.21236559748649597
1536874152.5075092,4014,0.25537633895874023
1536874174.8547337,4023,0.2871456444263458
1536874177.2673635,4024,0.19696970283985138
1536874198.6921158,4032,0.2003910094499588
